## Generation 0 
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -571.2733330664057, 'robot_pos': [450.89727783203125, 476.59637451171875, 0.38539817929267883]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -424.5054645402721, 'robot_pos': [313.1188659667969, 400.78692626953125, 0.45598992705345154]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [278.7243347167969, 385.22943115234375, -0.8146018385887146], 'dist_obj': -391.9368794652814}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [222.91748046875, 562.20263671875, -3.126133918762207], 'dist_obj': -527.9674173370458}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [278.7243347167969, 385.22943115234375, -0.8146018385887146], 'dist_obj': -391.9368794652814}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -725.6422826442763, 'robot_pos': [579.4362182617188, 566.6978759765625, 1.1853982210159302]}
{'collision': 10, 'robot_pos': [133.43319702148438, 577.3159790039062, 1.6946579217910767], 'dist_obj': -522.5019201472528, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -214.80042978655334, 'robot_pos': [17.835430145263672, 270.62139892578125, -2.014601945877075]}
{'collision': 10, 'robot_pos': [580.1934204101562, 563.6163330078125, 1.006165623664856], 'dist_obj': -724.0377100056692, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [31.70540428161621, 579.4030151367188, 2.7582309246063232], 'dist_obj': -520.1731214509082}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [580.346923828125, 514.8348388671875, 0.060426369309425354], 'dist_obj': -691.1118952707535}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -577.3741904025176, 'robot_pos': [473.55609130859375, 462.90484619140625, -2.014601945877075]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -482.68374115804613, 'robot_pos': [367.8963928222656, 431.73028564453125, 0.4068445861339569]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -453.9242792172064, 'robot_pos': [310.8002014160156, 438.3470764160156, 0.41547879576683044]}
{'exit_reached': 0.0, 'collision': 9, 'robot_pos': [578.9373168945312, 574.4076538085938, 1.1149019002914429], 'dist_obj': -730.6922561260365}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [198.13818359375, 573.81591796875, 0.11726340651512146], 'dist_obj': -532.0610447351411}
{'collision': 10, 'robot_pos': [277.807861328125, 383.930908203125, -0.8146018385887146], 'dist_obj': -390.34791884373243, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -723.1079987682857, 'robot_pos': [562.585693359375, 579.8969116210938, 0.4815004765987396]}
## Generation 80 
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -534.2480054682453, 'robot_pos': [384.1322937011719, 484.6871643066406, -3.006417751312256]}
{'collision': 10, 'robot_pos': [260.04931640625, 579.3299560546875, 2.7651100158691406], 'dist_obj': -556.5279258495225, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -609.4132818609984, 'robot_pos': [501.7283935546875, 479.833984375, -2.4903275966644287]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [579.1510009765625, 475.061279296875, -0.4681195318698883], 'dist_obj': -664.6755805553001}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [577.0506591796875, 511.91497802734375, -0.11333948373794556], 'dist_obj': -686.708476373784}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -500.6625274690367, 'robot_pos': [216.56822204589844, 535.5516357421875, -0.46335121989250183]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -206.43458340794365, 'robot_pos': [18.194581985473633, 262.1572265625, -1.2968995571136475]}
{'collision': 10, 'robot_pos': [555.2197875976562, 428.3340148925781, -1.7101640701293945], 'dist_obj': -617.1811602399686, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -723.9703958944725, 'robot_pos': [579.2130126953125, 564.5304565429688, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -390.34791884373243, 'robot_pos': [277.807861328125, 383.930908203125, -0.8146018385887146]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [381.3526916503906, 484.8959045410156, -2.998440980911255], 'dist_obj': -532.7326553973193}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [325.6886901855469, 533.5792846679688, 2.2144951820373535], 'dist_obj': -543.0173284151589}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [328.7821044921875, 409.9290466308594, -2.1000611782073975], 'dist_obj': -441.24160883945586, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -527.3493763829747, 'robot_pos': [150.85269165039062, 579.4642944335938, 1.161428689956665]}
{'collision': 10, 'robot_pos': [451.84771728515625, 476.8656311035156, 0.371993750333786], 'dist_obj': -572.1202565343409, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -723.9703958944725, 'robot_pos': [579.2130126953125, 564.5304565429688, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -535.3456474235064, 'robot_pos': [380.0733642578125, 489.12469482421875, -2.9876015186309814]}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [170.76731872558594, 497.4139099121094, -0.4146018326282501], 'dist_obj': -451.2209297918864, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -391.9368794652814, 'robot_pos': [278.7243347167969, 385.22943115234375, -0.8146018385887146]}
{'collision': 10, 'robot_pos': [578.3527221679688, 440.1872863769531, -1.2662273645401], 'dist_obj': -642.8311732497225, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [417.1216735839844, 457.7547302246094, 0.3386891484260559], 'dist_obj': -534.5509472066041, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -726.6269577775771, 'robot_pos': [579.9478149414062, 567.58349609375, 1.2564843893051147]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -391.9368794652814, 'robot_pos': [278.7243347167969, 385.22943115234375, -0.8146018385887146]}
{'collision': 0, 'robot_pos': [163.7388458251953, 579.3483276367188, 0.8892596960067749], 'dist_obj': -529.6078110755167, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [579.52783203125, 563.847900390625, 1.3238385915756226], 'dist_obj': -723.720854323773}
{'collision': 8, 'exit_reached': 0.0, 'dist_obj': -732.8550277201879, 'robot_pos': [577.6411743164062, 578.771728515625, 0.633243203163147]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [565.610107421875, 542.5647583007812, 0.7853981852531433], 'dist_obj': -698.9351376780619, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -727.6009357078199, 'robot_pos': [580.2212524414062, 568.6973266601562, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -411.50019895601145, 'robot_pos': [300.3466796875, 394.0148010253906, -0.8146018385887146]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [278.7243347167969, 385.22943115234375, -0.8146018385887146], 'dist_obj': -391.9368794652814}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -537.4752922289572, 'robot_pos': [379.86474609375, 491.9331359863281, -2.9626245498657227]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [556.2642822265625, 429.47161865234375, -1.6775554418563843], 'dist_obj': -618.6982421208486}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [202.86001586914062, 572.6690673828125, 0.08936101198196411], 'dist_obj': -532.2016129112104}
{'collision': 13, 'robot_pos': [250.82247924804688, 580.2244262695312, 2.454725503921509], 'dist_obj': -554.1179227148624, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -564.7649935260923, 'robot_pos': [445.2949523925781, 472.92529296875, 0.3388136327266693]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.44680306621746, 'robot_pos': [77.10755920410156, 484.1018981933594, -0.1916685700416565]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -399.99102785204116, 'robot_pos': [290.65093994140625, 386.79193115234375, -0.747300386428833]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -698.9351376780619, 'robot_pos': [565.610107421875, 542.5647583007812, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -728.6300313415733, 'robot_pos': [579.7305297851562, 570.6680908203125, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [450.89727783203125, 476.59637451171875, 0.38539817929267883], 'dist_obj': -571.2733330664057}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [377.575439453125, 475.4076843261719, -2.8101658821105957], 'dist_obj': -522.8935875884098}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -731.0078443044043, 'robot_pos': [579.44970703125, 574.3388671875, 1.2805144786834717]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -534.8529059935958, 'robot_pos': [416.57586669921875, 458.6493225097656, 0.38539817929267883]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [579.8290405273438, 564.7875366210938, 1.2646697759628296], 'dist_obj': -724.5913941688591}
{'collision': 10, 'robot_pos': [269.7117614746094, 579.7581787109375, 2.5421628952026367], 'dist_obj': -560.47086207732, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -730.6131920475386, 'robot_pos': [580.2379760742188, 572.9796142578125, 1.1568738222122192]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -390.34791884373243, 'robot_pos': [277.807861328125, 383.930908203125, -0.8146018385887146]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -687.0809447621036, 'robot_pos': [576.7400512695312, 512.83544921875, 0.1432168334722519]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -728.6300313415733, 'robot_pos': [579.7305297851562, 570.6680908203125, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -381.21108300011696, 'robot_pos': [93.31417083740234, 439.75262451171875, 0.2190282940864563]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [579.9868774414062, 567.3705444335938, 1.1901588439941406], 'dist_obj': -726.5061748327438}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -407.482284753591, 'robot_pos': [296.22259521484375, 392.025146484375, -0.8146018385887146]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [254.63243103027344, 575.9153442382812, 2.462921142578125], 'dist_obj': -551.4076764330166}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 0, 'robot_pos': [565.610107421875, 542.5647583007812, 0.7853981852531433], 'dist_obj': -698.9351376780619, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -571.2733330664057, 'robot_pos': [450.89727783203125, 476.59637451171875, 0.38539817929267883]}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -546.6091702106629, 'robot_pos': [427.216064453125, 464.8875732421875, 0.35305899381637573]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.0007855983897, 'robot_pos': [579.7305297851562, 575.4661254882812, 1.3243955373764038]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [579.2130126953125, 564.5304565429688, 1.1853982210159302], 'dist_obj': -723.9703958944725}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -519.7995990812763, 'robot_pos': [43.116424560546875, 579.5253295898438, 2.7710280418395996]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -729.7204025699683, 'robot_pos': [579.52001953125, 572.4361572265625, 1.1853982210159302]}
{'collision': 10, 'robot_pos': [315.23712158203125, 400.6400451660156, -2.0777039527893066], 'dist_obj': -425.65435344206895, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [94.75083923339844, 360.8725891113281, -2.256728172302246], 'dist_obj': -302.87280450046944, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -428.6418982549445, 'robot_pos': [227.12176513671875, 454.72039794921875, -0.4303288459777832]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -399.8482067591252, 'robot_pos': [288.662109375, 388.0125427246094, -0.807759165763855]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [577.5869750976562, 501.7705078125, 0.011174589395523071], 'dist_obj': -680.4832535512214}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -728.6300313415733, 'robot_pos': [579.7305297851562, 570.6680908203125, 1.1853982210159302]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -537.6599572293774, 'robot_pos': [382.1357116699219, 490.4727783203125, -2.9650418758392334]}
{'collision': 10, 'robot_pos': [556.2642822265625, 429.47161865234375, -1.6775554418563843], 'dist_obj': -618.6982421208486, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [579.7778930664062, 553.741943359375, 1.2517800331115723], 'dist_obj': -716.9031766932301, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [579.8782958984375, 525.3204345703125, 1.3975590467453003], 'dist_obj': -697.7080688762082}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [278.8157043457031, 381.3868103027344, -2.230139970779419], 'dist_obj': -388.8055996315793}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -720.9991338907986, 'robot_pos': [578.8839721679688, 560.5988159179688, 1.0061110258102417]}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [331.8403015136719, 414.791015625, -0.8146018385887146], 'dist_obj': -446.96064065559847, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -518.4308482790152, 'robot_pos': [69.23936462402344, 578.3485107421875, 1.2553011178970337]}
{'collision': 10, 'robot_pos': [580.1455688476562, 577.4674682617188, 1.1853982210159302], 'dist_obj': -733.7056586268399, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 9, 'robot_pos': [251.23806762695312, 580.131103515625, 2.6307859420776367], 'dist_obj': -554.173585940428}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302]}
{'collision': 0, 'robot_pos': [120.08126068115234, 501.269775390625, 0.38539817929267883], 'dist_obj': -445.34118668536513, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -391.9368794652814, 'robot_pos': [278.7243347167969, 385.22943115234375, -0.8146018385887146]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -729.4363910777586, 'robot_pos': [579.411376953125, 572.141845703125, 1.24711275100708]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [579.4391479492188, 561.6184692382812, 1.1853982210159302], 'dist_obj': -722.1067214083849}
{'collision': 10, 'robot_pos': [569.5744018554688, 17.7251033782959, -0.7903931140899658], 'dist_obj': -511.3249826780758, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -424.0638269269414, 'robot_pos': [258.76177978515625, 434.5982971191406, 0.21892040967941284]}
{'collision': 0, 'robot_pos': [328.0613708496094, 529.6675415039062, 2.1949832439422607], 'dist_obj': -540.7813773458691, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 0, 'dist_obj': -529.5700688276548, 'robot_pos': [197.2197265625, 571.4833374023438, 0.029907047748565674]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -510.013168021442, 'robot_pos': [178.00074768066406, 556.1746215820312, -0.01460176706314087]}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [568.3351440429688, 436.96148681640625, -1.6669845581054688], 'dist_obj': -632.854312786143}
{'collision': 48, 'exit_reached': 0.0, 'dist_obj': -487.2627830439332, 'robot_pos': [282.5182800292969, 493.4866027832031, -0.8146018385887146]}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -728.6300313415733, 'robot_pos': [579.7305297851562, 570.6680908203125, 1.1853982210159302]}
